func_id,runtime,location,arrival_time
31879,78.56115362626588,eastus2,1385
396,0.0,swedencentral,899
31387,47.326256004900586,centralus,609
15365,16.929968661149434,eastus2,224
31387,14.45800745822288,southcenralus,622
903,37.64972758511779,centralus,670
15397,290.68873356771394,eastus2,63
15955,98464.40976535925,eastus2,971
31386,4.56060247034669,swedencentral,604
24204,15.878624580927116,southcenralus,119
45417,295.22515207407406,swedencentral,420
31386,3.264099357332128,centralus,418
41,27.408297757950113,centralus,114
18,1362.7434862174862,swedencentral,339
15848,133.55067908406508,swedencentral,1281
493,35.74059404394498,centralus,1084
18,1795.3188039222175,southcenralus,93
43,48.18502736279264,centralus,1036
10618,4.364197541255644,eastus2,1035
45417,5721.533720985361,centralus,763
736,4.301347321322925,swedencentral,1071
1473,12.0,swedencentral,792
45417,277.3041485443223,centralus,899
61,9.200996743096999,centralus,304
10098,24.383725548504277,eastus2,1073
45417,283.9341115508865,eastus2,887
18,2461.496640278649,southcenralus,75
15381,231.75824657775797,eastus2,705
29,102.43696470351048,swedencentral,217
18,1499.6044223856095,southcenralus,429
18,1498.3888561767044,southcenralus,1279
45417,295.1083256391015,eastus2,986
1095,340.5191084100612,southcenralus,404
18,2156.011435986731,centralus,1198
189,107.88491347499404,southcenralus,696
375,25.718177775128748,centralus,147
15381,217.4386923885516,centralus,931
35919,515.3737854464208,eastus2,561
460,2.0,southcenralus,214
32513,39.164465068757735,eastus2,485
23982,18.604350052115883,eastus2,591
33426,157.789189850615,southcenralus,727
24541,506.55481327497046,swedencentral,337
31350,195.18507839779417,eastus2,1032
18,1576.8870906554305,eastus2,380
18,1506.5055547717218,swedencentral,955
189,77.52243334053694,centralus,1395
31386,2.8537706883237504,southcenralus,322
31386,8.518371558390273,centralus,738
15495,62.81182995412411,southcenralus,1380
45417,296.78826981497093,swedencentral,1328
18,1702.360190372769,swedencentral,1189
19075,13.78075766285927,southcenralus,375
15653,26.46518007613991,eastus2,845
18,2189.9786901239045,swedencentral,830
45667,5.8510906964000275,eastus2,1371
18,1451.8540360715356,southcenralus,1397
460,2.8901180651745446,southcenralus,358
18,1518.372216951379,eastus2,57
45636,30.74823376703768,southcenralus,27
9330,317.5221728156189,eastus2,1133
817,96.6640784289033,southcenralus,822
45667,2.533107638650414,swedencentral,633
61,8.3475636262637,centralus,485
15604,14.961762031058559,southcenralus,273
31386,6.7599893663569315,centralus,1343
61,10.471321646308564,southcenralus,1179
9528,552.3046979683535,centralus,206
61,12.520586790274503,centralus,387
16749,33.489668879032116,centralus,452
18,2225.9686747736446,swedencentral,1047
189,74.1623232115552,centralus,116
