func_id,runtime,location,arrival_time
15374,866.2090169931511,swedencentral,394
36572,4.073794229498562,centralus,518
31800,72.22356508836687,swedencentral,948
18,2192.685410690585,centralus,718
9,200.72168646730583,southcenralus,858
18,1138.640314017039,eastus2,468
9,223.29891794640423,swedencentral,115
903,52.68248852476506,southcenralus,1311
45417,287.6276480022534,eastus2,1109
18,1626.753900988455,swedencentral,1032
24202,117.4508420825181,swedencentral,488
45667,6627.270055120811,southcenralus,662
18,1927.9695446507974,southcenralus,429
15495,77.47181548477933,eastus2,1286
15381,207.32198910500367,southcenralus,1210
45417,353.6541255753167,centralus,411
87,0.7247466857465269,eastus2,527
33131,686.7422681535666,eastus2,58
16205,48.78908261825532,centralus,1436
24323,630.2044969509548,southcenralus,1101
45785,1079.4314627774156,eastus2,294
45417,272.84118224748323,southcenralus,1310
41,28.936179706600488,centralus,501
189,81.4465855156458,eastus2,838
31365,422.93130157433797,southcenralus,551
45667,3.0890532318771045,eastus2,464
45667,2.894525919036807,eastus2,527
31800,95.52965764354725,centralus,895
33624,1.0,southcenralus,330
15906,13.622494838568814,southcenralus,326
15562,1480.6065112662286,eastus2,926
31976,0.13748197918490268,swedencentral,234
34692,154403.7600128437,southcenralus,241
45667,2.012930085189372,centralus,289
9,252.12942160430566,eastus2,422
9,253.77254628656652,eastus2,1406
24350,11.347492706974073,swedencentral,335
1081,39.32356885667314,centralus,811
45697,59.91058478846479,centralus,1356
18,19694.720778761624,centralus,647
45667,2.2354460805641025,centralus,925
45564,146.32747554659662,swedencentral,1403
45417,281.89579499910013,southcenralus,1117
45417,286.6011640531565,eastus2,491
31387,17.58132437909468,centralus,1427
31387,17.927629525788063,southcenralus,777
45417,332.92903933946025,southcenralus,926
15906,8.50831107499524,swedencentral,572
15605,801.9374087879042,southcenralus,572
45786,69.74686476817318,centralus,1283
31271,63.6618779629053,centralus,1300
31386,4.494454150994196,centralus,120
24796,190.56804820096568,eastus2,1283
25290,1440.613215986981,southcenralus,151
45417,269.23921448334215,eastus2,787
45785,1137.4540473323889,southcenralus,114
45417,320.88252592187763,southcenralus,1212
41,70.34586315202756,eastus2,1302
15511,73.75819523285236,southcenralus,347
31800,226.47170139095337,centralus,873
31387,976.3889886702271,eastus2,1403
33207,26.069060627242187,southcenralus,356
15884,6.427645408905335,centralus,693
15381,401.16723297222467,centralus,197
24236,72.11446096303673,southcenralus,1215
45455,29.893178981055815,centralus,1327
18,2109.1768060508152,eastus2,189
31386,4.07425931049911,centralus,1373
16686,31.233533447253972,eastus2,1256
45416,287.9438006544906,southcenralus,1052
18,1471.3433564645243,centralus,139
31800,124.50383164405149,centralus,1167
31800,81.38979835242435,centralus,1343
18,1146.755560660576,swedencentral,8
46792,2832.140569297349,swedencentral,934
45417,263.52043963216175,centralus,284
31386,4.455039574922515,eastus2,1318
16489,43.23435638348053,centralus,540
31366,8.720037202289335,southcenralus,744
41,28.130639033502618,eastus2,1271
903,29.93100290816946,southcenralus,983
45692,1874.9591323088912,swedencentral,1190
18,1551.8588855542291,eastus2,706
31423,25.168209509059576,southcenralus,1098
45417,263.6074156432746,centralus,273
31714,3.586034751094439,southcenralus,878
18,2068.9996204575923,centralus,401
9,246.89931840160648,southcenralus,1231
189,74.36914069042892,centralus,1340
9310,98.64068761597768,centralus,132
15577,405.7017937839623,centralus,960
31367,276.3287689301278,eastus2,785
24004,16.82023792671156,eastus2,1144
15458,585.2020868085108,swedencentral,604
18,1626.065256458308,centralus,656
87,17.92186522886981,swedencentral,1106
9,242.85043862318017,eastus2,985
45417,376.90112287279067,southcenralus,591
9310,103.10215581022769,swedencentral,193
903,50.45689869903548,southcenralus,699
9267,11.344024453631471,swedencentral,1103
2849,27.043579488613506,southcenralus,623
31386,2.3954069854290743,eastus2,1023
45417,385.0893603604395,southcenralus,1208
903,29.168851297353758,centralus,394
19072,3.500777538766428,southcenralus,519
493,26.216471058489155,centralus,1419
9522,0.0,southcenralus,567
460,2.2647739080309637,eastus2,1231
31387,16.633011398163802,eastus2,1226
396,0.0,centralus,1165
31149,248.99970435249134,southcenralus,765
18,1445.7715833553682,eastus2,1236
24204,18.319501744217998,centralus,577
10320,83.94129379886647,swedencentral,551
16088,2919.0567531534334,centralus,1271
15365,12.25055459943285,eastus2,1264
26562,5.540069915868654,centralus,1023
45824,185.43987671297808,centralus,1145
31800,244.15956758763886,centralus,504
35214,758.5786226142382,eastus2,1217
45417,291.9764330921213,swedencentral,756
903,65.73384861911579,centralus,423
11291,435.29605321135716,swedencentral,671
9811,9.823295023417392,eastus2,559
10858,135.32278978775324,centralus,568
15365,8.069772055665984,swedencentral,76
17509,14.220943384098836,eastus2,1370
