func_id,runtime,location,arrival_time
189,88.38831517387459,centralus,715
31441,2.9827973483316166,eastus2,596
18,976.1866131471552,centralus,829
18,1542.7872618547974,swedencentral,538
460,9.965378766632616,southcenralus,279
45636,7.69372716263207,swedencentral,241
460,15.206904972941354,centralus,1233
45667,3.6730010454776236,centralus,1298
9,229.004298516457,southcenralus,1023
18,1107.4221385692374,swedencentral,893
9,247.26839428785462,swedencentral,904
18,1087.9666702043396,centralus,138
45417,279.3805480586419,swedencentral,1169
31638,5.499938465139552,southcenralus,1041
9,278.25143163371916,southcenralus,254
457,5.725067610675112,eastus2,766
45417,302.6412843979089,swedencentral,1183
45455,13.394272953781506,swedencentral,550
33426,165.0636527982954,swedencentral,850
24406,2.3115084637332974,swedencentral,721
460,14.652067738376974,southcenralus,1044
31150,12126.899685844026,eastus2,1001
45417,275.53246701949683,eastus2,234
31350,428.214557445251,eastus2,1412
25489,206.61118877698556,southcenralus,1287
31164,158.58252321267665,swedencentral,227
35530,226.1689279653804,centralus,721
1843,22.957468366610204,southcenralus,1083
25198,79.82487052694867,eastus2,615
45416,268.36759565699373,eastus2,47
45661,15.116003689501097,swedencentral,155
396,0.0,swedencentral,692
31168,0.0,centralus,501
31386,4.1097099302683855,eastus2,1311
114,47.289822992936024,centralus,804
24406,6.993065854857469,southcenralus,447
18,1629.8348822572095,southcenralus,846
15381,182.39628343379647,eastus2,1153
12561,212.42465848080042,centralus,1073
34142,20.88416960686257,centralus,1052
31257,138.2559171168851,swedencentral,1022
45417,309.8720561531861,eastus2,1028
18,1619.3686298957668,swedencentral,873
31878,181.44171225734655,swedencentral,1287
460,12.631094258597606,swedencentral,614
31879,85.96264781561781,swedencentral,1169
15536,220.9034856711752,southcenralus,382
18,1072.124569046591,swedencentral,665
1329,77.18988498366411,centralus,364
31271,4715.070902160658,eastus2,1409
45417,464.3592647281553,centralus,988
45416,270.39047144208666,eastus2,1019
19072,2.014388579051413,swedencentral,404
41200,10399.007063898942,swedencentral,699
31386,10.049437448757594,swedencentral,89
31878,154.75153817136004,eastus2,656
33850,155.76712447763109,southcenralus,691
15599,52.509005924047116,eastus2,341
31772,21.087555068224546,eastus2,1299
31303,94.53207375958439,centralus,1248
47025,286.52871025868956,southcenralus,1268
922,159.29505469431044,southcenralus,41
45417,415.5495132680764,eastus2,339
15848,53.47955667611146,centralus,1286
61,17.947641264177307,eastus2,314
45417,275.2004545873694,eastus2,310
45417,275.8933412188841,centralus,905
43,42.40732718129813,centralus,620
18,1620.7379356986576,swedencentral,1398
45417,262.4442575230916,southcenralus,865
15854,5276.306983524641,eastus2,604
17492,780.4166752366052,southcenralus,1181
18,1529.6051293523433,swedencentral,113
18,1083.3057411493398,centralus,504
45417,266.32417203957965,swedencentral,170
49777,56.67521682694159,centralus,1334
12393,1.0,swedencentral,1049
45661,18.69627730683284,centralus,56
58091,87.77045327987454,eastus2,912
18,2724.7353555405903,centralus,1138
45417,286.812076036426,swedencentral,1289
15526,21.81896997894653,southcenralus,556
5051,5435.555966797842,southcenralus,752
45417,282.6728418858444,centralus,477
45417,341.8787544008012,centralus,1182
31149,667.7815551247105,centralus,942
1329,63.89704491331569,eastus2,1160
43,40.09789433259181,eastus2,1173
31387,15.80698444908124,southcenralus,1113
31455,154.18812283449157,swedencentral,725
31627,800.7863270293012,southcenralus,821
31386,9.28328239901722,swedencentral,1345
9,267.1288605768845,southcenralus,661
493,28.928961171744522,centralus,907
31919,1.72315156666259,centralus,562
24205,21.151808718291313,eastus2,512
15394,2018.7856499958893,southcenralus,913
24204,20.63288892316728,southcenralus,282
31386,2.1922670760759693,eastus2,1251
52011,102.13910558605828,eastus2,709
18,2162.1229071482035,southcenralus,1303
18,1414.8075316726165,swedencentral,945
45667,9.195689557084416,swedencentral,83
