func_id,runtime,location,arrival_time
45417,283.6349323774636,southcentralus,296
493,28.67254363608655,southcentralus,942
15600,21.52945123857659,eastus2,510
45667,8.111317996910525,southcentralus,1222
18,1516.9157239852095,southcentralus,493
18,1160.221945537759,southcentralus,372
45451,224.0854102437969,swedencentral,880
31271,95.83326547132339,centralus,365
9,250.1018681785979,eastus2,1090
31879,74.69517565989075,eastus2,383
16261,4831.242331810245,southcentralus,1020
31387,14.898716420037415,centralus,90
17468,3.9580883182423867,swedencentral,608
61,14.578368716614762,eastus2,1345
1184,67.5139917309954,southcentralus,43
31387,17.752981070329373,centralus,260
45417,292.31339359244413,eastus2,415
189,75.7929288143095,swedencentral,1358
18,1193.6962303797939,southcentralus,958
189,68.1078048834659,swedencentral,226
45667,1.0910901283318735,swedencentral,390
18,1592.1541764178533,swedencentral,1362
9812,0.4014951924140835,swedencentral,354
5298,345.63386686486905,eastus2,1367
18,2492.0727639239994,centralus,8
31303,4161.150618256279,southcentralus,5
15906,13.746215293117558,southcentralus,558
31441,3.576019711118102,eastus2,1126
24458,710.7560342646651,centralus,232
18,1388.7825519091052,swedencentral,668
15495,81.62023673677496,eastus2,1150
45417,278.0428659095828,southcentralus,436
18,2361.7229633130405,eastus2,788
33434,5.639412318916872,centralus,910
18,1345.3778740337464,swedencentral,1298
18,1650.6479186732881,southcentralus,81
3813,0.8820667626840679,eastus2,569
45417,289.3730432330597,centralus,1248
41,37.66785503341619,swedencentral,514
33434,2.0,southcentralus,742
31387,16.6965562501505,eastus2,663
15381,385.49054949439056,eastus2,244
15365,8.097856097665918,centralus,132
486,57.42676650097988,southcentralus,640
18,1996.455887145024,swedencentral,1419
15381,193.28305319393326,southcentralus,531
45416,280.15348140989164,southcentralus,15
18,1312.903858001095,eastus2,210
18,2078.005926012906,swedencentral,1164
31800,212.91602073623602,swedencentral,1411
18,1700.2565940941008,swedencentral,223
46084,425.03894455878856,southcentralus,1027
45417,371.657934877295,swedencentral,897
45417,292.49868079091357,southcentralus,867
45667,2.0,swedencentral,799
15365,12.784651670085701,southcentralus,909
31639,81.68872879179405,centralus,350
31454,278.0281879475558,eastus2,1387
45418,340.42158881282904,southcentralus,1038
729,40.25298621103117,eastus2,144
45824,439.32239957578537,southcentralus,664
43,56.674600958960106,eastus2,803
24204,21.87149505888878,southcentralus,73
15611,791.3941860607089,southcentralus,1259
18,1679.1725981114823,eastus2,697
31387,25.949657615809834,centralus,291
137,151.75937928155508,southcentralus,284
34399,16.307412721745752,eastus2,303
15381,154.9308776183742,eastus2,306
61,15.390666265930648,southcentralus,95
24202,42.726272264444816,eastus2,1294
15507,799.7516795270159,swedencentral,1209
45417,388.28508898836753,eastus2,1279
45417,275.0767055865054,eastus2,433
45417,269.34856308695265,southcentralus,88
15397,235.39800811176775,centralus,313
45416,303.8914747774288,centralus,823
45667,1.2860668172189618,centralus,1236
61,22.12383846234694,centralus,1021
18,2118.1460036532953,swedencentral,1356
31800,202.05938469923123,centralus,938
33122,156.68618179267347,swedencentral,776
45698,506.3911215723609,southcentralus,857
15669,79.63008122395945,swedencentral,1214
18,1663.5939686467448,swedencentral,1108
15365,12.242732751006006,eastus2,1000
9,331.0202324536586,southcentralus,242
16609,53.55326875193081,swedencentral,2
45417,289.6247329604533,swedencentral,434
12466,236.16211064908154,southcentralus,1423
