func_id,runtime,location,arrival_time
9,266.8396334472865,centralus,67
18,1843.8590558422243,eastus2,723
18,1548.0258224537772,southcentralus,783
31714,1.862900871839748,swedencentral,542
18,2127.135257992102,eastus2,977
15379,44.744450229941435,swedencentral,434
45417,272.0007632105251,swedencentral,1325
45432,187466.62045595082,centralus,1096
375,26.569714151988588,eastus2,232
19163,1.3066598010123092,eastus2,1321
18,1836.4895227131585,swedencentral,609
33131,21.390468858133737,eastus2,347
31386,9.577298437525092,eastus2,923
375,28.328221571666717,swedencentral,1188
18,1560.8316558019349,swedencentral,1378
9811,61.16776851114638,eastus2,555
24468,130.88666758802995,eastus2,759
2849,62.643411959868004,swedencentral,934
903,28.20340249017533,southcentralus,1089
24236,24.082075899471395,southcentralus,1200
16204,55.181164277072455,centralus,928
24805,21.415471706617826,eastus2,321
15906,13.822027292310192,eastus2,396
15513,24.882468338783788,centralus,717
45417,276.95993752266753,eastus2,855
15906,26.686789641712345,centralus,849
189,78.94586476438229,southcentralus,667
10098,47.83139775555118,centralus,423
978,0.4023857382559884,centralus,697
15513,29.884942553039757,centralus,888
9556,10362.539539393947,centralus,61
31350,182.6753293942172,eastus2,575
24531,9.43384646535014,centralus,61
18,1628.9546427643518,eastus2,1388
33132,58.71225777579362,swedencentral,293
18,1158.03242816552,southcentralus,805
15495,88.73207773077424,eastus2,528
18,1578.8401448401135,southcentralus,783
460,2.0,southcentralus,493
33122,157.26415334129663,swedencentral,1018
9,216.86866579024505,eastus2,960
49777,995.7482698046202,eastus2,941
18,1453.3908283286196,swedencentral,722
25040,137.91726363086372,eastus2,61
460,1.8692851313744399,centralus,943
189,76.58079838434298,swedencentral,583
460,1.481011360079604,eastus2,904
33434,1.0,centralus,1023
35016,22.541877964331427,swedencentral,855
17250,0.9639757607674326,swedencentral,833
18,1381.9009585878016,centralus,421
15381,223.22041263281375,southcentralus,770
10138,0.0,swedencentral,947
33921,316.68146433681164,eastus2,864
24045,3356.790932663941,eastus2,330
35264,2575.396252842519,centralus,585
554,83.238411997956,swedencentral,79
45417,282.3447414629893,eastus2,1285
9,211.26111394666654,centralus,761
31303,2055.305936247928,eastus2,166
460,2.8423635165368135,swedencentral,668
9,281.84615480069107,eastus2,1259
15408,2880.4992142745045,southcentralus,1287
45417,264.68220089099157,eastus2,365
31261,6.9588345054024305,southcentralus,837
31386,5.0,eastus2,227
45417,282.99929919108615,southcentralus,957
33122,491.07083044799526,southcentralus,1139
18,2081.2969624067323,centralus,75
16831,1835.506680897182,southcentralus,895
45416,316.1392437273743,centralus,1100
903,23.438148300947155,swedencentral,1025
45416,250.73358719552675,centralus,1023
9,259.91427443919883,southcentralus,776
18,1221.9311320746115,swedencentral,1200
36438,169.68263387481625,southcentralus,544
16916,24.918510976715112,southcentralus,491
18,2831.5194052967618,southcentralus,474
33426,599.6271153476812,southcentralus,129
10794,14.94685288028704,swedencentral,858
15955,2972.7644092711816,centralus,444
9332,544.9482274424831,swedencentral,687
31455,191.2469131797353,eastus2,15
9,244.01823249404148,eastus2,54
16916,5.068748235917574,centralus,342
18,1674.407471503506,centralus,1196
45416,448.51383860156034,southcentralus,1032
33426,134.5502910955467,eastus2,794
51943,1891.5473966215388,eastus2,268
35919,516.304839388266,southcentralus,473
17599,0.0,swedencentral,217
31714,2.0920853413765257,eastus2,783
31164,21.675808768152333,swedencentral,959
9,266.3202663313841,southcentralus,882
33122,197.60641488155318,eastus2,233
31387,16.10182510604885,swedencentral,1030
9,281.19819476541966,eastus2,1096
9,248.2042684136061,eastus2,1382
45636,23.996993167445876,swedencentral,182
18,2588.231058770391,southcentralus,556
33434,1.0,swedencentral,1103
535,12.784572304706836,eastus2,562
16916,8.557414608438588,eastus2,1094
9,227.54723011275092,centralus,1194
15381,400.92149517577514,eastus2,53
32425,82.3794213913456,eastus2,1188
15373,431.0515393627913,swedencentral,1042
2478,459.445149577206,centralus,483
18,2160.1777338713828,southcentralus,1311
148,156.05903305346843,swedencentral,804
15508,98.63435151045118,swedencentral,1037
189,129.04966136465595,swedencentral,982
31303,14932.397805760756,southcentralus,631
18,1435.5661523614574,swedencentral,158
9,209.80700694769075,southcentralus,181
9,226.7781935398478,southcentralus,667
9,226.97382705869427,centralus,251
33122,1228.053844505568,eastus2,1303
18,1485.9045414388418,swedencentral,410
45417,295.90582491565584,centralus,341
554,40.03588512328916,swedencentral,965
24228,51.11243048519507,southcentralus,162
9286,40.37143725658622,centralus,1103
15906,20.24468300130264,centralus,356
33131,25.34989033819683,centralus,693
189,70.47450470446367,eastus2,239
9,257.6776336042449,eastus2,787
25188,14.121153636892645,eastus2,723
31387,15.065642450781654,swedencentral,15
9873,27277.129079885617,southcentralus,52
61,22.070344260949565,eastus2,674
45417,276.08718708910374,swedencentral,73
45416,278.7848839369144,eastus2,1006
1184,52.72977683417829,eastus2,1368
9,240.79016517142423,southcentralus,430
460,7.572488819527869,swedencentral,1319
189,82.42466486778974,centralus,605
15515,358.83530619863654,southcentralus,1118
45417,266.57526063342243,eastus2,839
24004,35.00715148346676,swedencentral,1397
15373,548.427616340463,swedencentral,605
31159,31.482015682560252,southcentralus,356
45416,419.128205169513,eastus2,883
33426,104.00287056595856,southcentralus,1093
31800,99.91473831851161,centralus,840
31252,366.7012030231051,swedencentral,335
15408,2412.64906582312,centralus,554
33262,295.9108321958139,centralus,1361
24269,505.0836943242051,swedencentral,840
24204,15.388438720252017,southcentralus,316
1223,6.6980389517293055,swedencentral,1231
24542,261.29889981184886,centralus,325
9811,10.420034674692879,eastus2,733
15965,135.37810650944704,swedencentral,853
15605,1751.4144738872644,swedencentral,1030
31387,15.973309735606009,swedencentral,745
15978,83.02284431301591,southcentralus,44
15427,27.001752330974313,swedencentral,1177
52011,106.25457539467914,eastus2,1187
493,31.395863197253753,southcentralus,624
9,110.92915783368782,eastus2,759
18272,3616.236676249377,swedencentral,1427
493,30.21131233625751,eastus2,218
375,33.505241863614756,eastus2,700
18,1732.1103753926063,eastus2,647
45415,48.72763489041854,centralus,238
61,16.27563249082495,southcentralus,226
9,270.61630672296644,swedencentral,633
45667,11.46577813374673,southcentralus,577
15381,493.0830462803776,eastus2,111
1184,69.76096130120266,southcentralus,544
147,281.84050998526305,eastus2,389
18,1806.1736391285867,southcentralus,912
31386,5.0,centralus,6
18,1664.5105281756616,swedencentral,1184
45417,368.20583473534975,centralus,1027
45473,2387.2661682278067,eastus2,347
9,253.09516587653263,eastus2,289
15365,13.721246044929567,eastus2,311
87,0.6941236388116357,centralus,1423
15495,347.6870133132046,southcentralus,592
15906,9.572725275260396,eastus2,514
24202,35.00613196265204,southcentralus,1377
33122,140.6797979123958,eastus2,543
18,1677.0249423351718,centralus,662
16206,378.7127332746358,swedencentral,709
41,26.108831584491444,eastus2,862
33426,244.44689183794725,eastus2,610
31386,6.761946148226159,centralus,513
9,282.6335871752276,eastus2,532
36163,2239.327405582274,swedencentral,721
45417,264.6441743912625,southcentralus,1398
31386,4.876378672195466,eastus2,1254
31386,6.882375441163858,swedencentral,279
32315,126.29371964729073,southcentralus,619
31387,21.726045499974898,eastus2,912
18,1677.9961007425293,eastus2,921
375,29.243742658668452,southcentralus,847
45417,266.1331419885143,eastus2,1202
903,232.13928388175862,southcentralus,848
24429,36.739539042667786,southcentralus,949
35503,1251.567057588745,southcentralus,366
25256,24.158509550901126,swedencentral,679
18,2315.0139990688886,swedencentral,9
24204,20.74059005755478,southcentralus,1284
9,271.6435872615487,centralus,673
1575,729.9634437305738,centralus,113
45417,275.1752825843261,centralus,1387
1181,9.250257124235292,swedencentral,1044
45417,276.35461230630517,swedencentral,1440
1226,16378.664909355533,southcentralus,272
15424,34.27826564499039,eastus2,236
9310,96.78021539084756,swedencentral,358
18,1867.9073778462405,centralus,872
18,1649.4650073263854,swedencentral,1212
18,1472.5296331106779,eastus2,420
15495,80.25252466949391,centralus,1308
33426,195.3597245055295,swedencentral,189
18,1759.0060896605435,swedencentral,955
45667,11.93995328179705,eastus2,884
49777,117.90861344358397,swedencentral,263
1473,12.55211274039585,centralus,1310
31387,29.599357321383252,southcentralus,187
45417,277.358411916649,eastus2,877
24202,41.61036453296087,southcentralus,676
490,235.48168899918608,southcentralus,1222
31256,293.2055444282197,swedencentral,268
31800,47.803191331432714,southcentralus,724
15374,77.69918871442837,swedencentral,1231
49777,78.99503372928595,centralus,1016
16081,23.867513837537192,southcentralus,931
554,76.21278553915208,centralus,1010
10654,2572.16215499903,swedencentral,104
1184,64.02908359822372,centralus,1097
31387,196.93781889253415,eastus2,1025
45432,125071.98398488484,centralus,1077
42,19.81277217251055,swedencentral,502
31350,184.51876150262143,swedencentral,551
45426,39.83360593964309,swedencentral,1272
31386,8.438688750899463,centralus,1373
31714,28.973320757377984,centralus,654
32425,23.48783045402091,eastus2,629
31878,131.2296372303745,centralus,863
460,2.948923541894842,southcentralus,599
45417,274.9328648607209,centralus,622
546,10.325755275858429,centralus,637
366,1495.908488989538,eastus2,1318
16064,8.84683333528285,swedencentral,505
16916,5.344790194745656,centralus,974
16782,43.92389555662438,eastus2,1437
45504,0.6409161194724553,eastus2,88
31433,12.809508557479399,swedencentral,1150
33426,203.91217399030026,southcentralus,727
45786,63.06166221458989,swedencentral,203
396,0.1840012905037236,eastus2,354
31308,61.91074240367775,centralus,190
493,25.930965833021247,southcentralus,604
45417,274.0707391807495,eastus2,473
16204,54.45104843030649,swedencentral,984
45667,1.62328327923876,centralus,1226
18,1656.7828135779775,southcentralus,142
18,1857.2325990997106,eastus2,608
57,759.7927004602074,centralus,83
18,1814.415152971235,swedencentral,1055
9,279.75473141274546,centralus,829
61,35.97588362230435,centralus,1310
1223,3.3479044996637315,swedencentral,619
18,1846.3602476590538,southcentralus,1413
460,13.972184368980574,swedencentral,997
1951,1.2930386654176775,centralus,98
15474,82.3239428681489,southcentralus,733
18293,48.42060632775504,swedencentral,969
24093,287.4898339234641,centralus,10
24404,42.97688934637015,eastus2,637
33133,3748.3828252108,centralus,706
15854,669.0732802325913,southcentralus,12
29,124.35977890267266,eastus2,96
31455,481.61156371140294,eastus2,694
45417,268.90918534411884,southcentralus,235
60237,68.85239050534307,southcentralus,548
45416,261.4372034624775,centralus,1363
18,1332.49326649734,centralus,65
15604,15.385774905507207,centralus,1174
45416,275.2168215891288,centralus,802
21143,4499.333865212548,southcentralus,1088
45667,9.964096385882709,centralus,832
903,33.54954522340876,centralus,1025
15365,12.435187774668496,eastus2,811
553,27.470723481399048,eastus2,122
189,73.72387693805082,swedencentral,1418
903,35.3170754043813,centralus,1126
45667,2.085826970228913,swedencentral,1053
460,2.0,eastus2,1126
33255,662.4752930509775,centralus,1430
18,1501.1685208858369,southcentralus,1004
9522,0.002123414101603771,southcentralus,392
45417,297.69073377505623,eastus2,278
1081,164.06986320047022,eastus2,749
17546,162.03867045036822,eastus2,1224
31200,187.23324033510733,eastus2,338
18,1648.460655819503,southcentralus,634
45824,278.79204747992287,swedencentral,331
33426,97.46475709880345,eastus2,67
31386,5.933189847422796,southcentralus,1254
11519,946.4210221084708,southcentralus,1333
15906,25.08427699507124,centralus,544
45417,263.8711520608908,eastus2,1206
493,31.236594564696702,eastus2,1095
15365,15.850928782863043,southcentralus,1058
61,89.64713687913175,southcentralus,42
18012,3781.70157281285,southcentralus,1004
1223,13.590484562240983,eastus2,375
189,73.77987478555993,southcentralus,303
45667,2.4268547248666374,southcentralus,891
16204,64.34335395948038,eastus2,302
18,1169.266338934138,swedencentral,79
15906,10.007571295307175,centralus,627
31331,308.38044500762385,swedencentral,808
18,1177.572992585768,eastus2,1290
31386,4.802450683487491,swedencentral,482
31441,1.4299131043874749,swedencentral,685
18,2068.686379462985,centralus,431
189,75.15259198338298,centralus,635
18,2815.1032609758045,southcentralus,331
2858,10.316301281600817,swedencentral,1429
