func_id,runtime,location,arrival_time
1329,75.3447819692343,centralus,436
18,1444.5661860640575,southcentralus,1266
15365,0.6036343000638267,centralus,483
45432,257.59945952765565,swedencentral,1328
24204,24.156726746627555,swedencentral,1362
9,420.66202293948754,centralus,794
189,92.97365489792303,southcentralus,979
15725,0.0,eastus2,372
15489,35.21332321192271,swedencentral,193
31149,391.4652787628423,centralus,835
18,1301.384327929021,swedencentral,1087
31386,4.0963873315744745,centralus,504
45417,282.4597147547635,centralus,186
189,73.65924326688861,swedencentral,1039
18,2124.5127601639415,eastus2,1429
9,398.377153627004,southcentralus,706
43,44.93538312386255,eastus2,306
32999,1.6703215684432238,eastus2,802
18,1901.5176830507003,swedencentral,1062
45432,271.5559908199495,centralus,1089
46855,6.643068265827367,centralus,719
262,87.42734140541984,centralus,1202
1843,14.549244498728488,centralus,957
18,1981.690720502204,southcentralus,636
33426,277.3961342608807,southcentralus,426
18,1242.3241711569801,swedencentral,1335
31257,412.91078722199296,southcentralus,1309
18,1418.3857623240997,centralus,793
18,1388.4126902051921,centralus,1343
32903,95.58548252683094,centralus,468
18,1543.6405599756229,centralus,98
45661,18.700497298567853,southcentralus,1241
31256,42.40656729882873,centralus,704
493,55.00647744137077,swedencentral,1409
736,2.336664939893417,southcentralus,160
31303,379.5999416882317,eastus2,264
45417,262.5738381250956,swedencentral,670
9310,68.46658965888192,eastus2,659
15463,23411.850522691908,centralus,936
45417,282.2121459385003,eastus2,69
16204,55.586293999169115,swedencentral,351
45472,739.294429303427,centralus,269
9,215.4743912500995,centralus,799
9,462.7093258649858,centralus,1087
1943,0.9291205310845995,southcentralus,652
46478,17.007066009265817,southcentralus,369
18,1779.341523745011,eastus2,195
18,2290.0362980989876,southcentralus,459
9522,1.0,swedencentral,8
31387,16.718069103777406,eastus2,797
33434,1.0,swedencentral,1042
45417,266.7518078338607,centralus,805
31303,1461.000607709556,eastus2,1047
45417,273.97854661142196,eastus2,1110
45417,396.69910947878435,centralus,470
15415,238.3782110005368,centralus,911
45417,336.60021977766456,centralus,1387
45667,1.263146928183861,centralus,954
31387,16.46566126202151,swedencentral,575
45417,280.40249872407935,swedencentral,543
45417,400.5692393004578,eastus2,1075
18,1770.3154857345976,southcentralus,676
61,17.232233091617776,centralus,619
9,257.9825417692318,eastus2,1031
45417,282.128795673698,southcentralus,168
15906,0.8230300422805711,swedencentral,327
61,23.525440684622698,southcentralus,475
