func_id,runtime,location,arrival_time
18,1743.0382932517286,swedencentral,434
18,1561.7406698659472,southcentralus,30
15906,2.2461401787949518,swedencentral,568
45472,747.9637994239039,centralus,317
45575,179.08220967427397,eastus2,27
61,15.828327722707497,centralus,775
16097,202.66540818956142,southcentralus,232
31377,98.35788243698524,southcentralus,426
32304,5934.028750608366,centralus,959
1473,15.455383491314597,southcentralus,959
45417,298.5227924908473,southcentralus,814
45594,17.315344930666672,eastus2,742
9,241.17625084113288,swedencentral,662
18,2105.957067307984,swedencentral,1152
922,65.14209769187448,southcentralus,793
15967,246.18386809986868,swedencentral,903
31387,17.986984892408017,centralus,997
15381,373.7750238068231,swedencentral,993
18,1495.8778375744057,southcentralus,647
19072,7.326322746849199,swedencentral,487
10098,23.62098176140454,swedencentral,1038
157,127.82768873742398,centralus,1325
31303,123.15331131588084,centralus,134
33122,109.93248796591328,southcentralus,107
246,20.492236080317255,eastus2,1032
493,37.68731981582443,southcentralus,842
16651,222.71198677627757,swedencentral,1080
17,24937.735931612733,southcentralus,402
18,1386.8801063039136,southcentralus,297
18292,210.15468730751238,swedencentral,858
18,1259.4165814713317,swedencentral,706
31879,61.45137580962674,southcentralus,1250
35919,516.3934448400151,swedencentral,411
45416,247.89180939147792,swedencentral,1440
45417,279.9530012141773,eastus2,1058
17,30182.71556526515,southcentralus,262
189,76.22624667410231,swedencentral,123
15536,319.94115334805963,swedencentral,252
33255,52.00880536224785,eastus2,375
649,121.93506837285736,eastus2,464
903,29.980938699907426,southcentralus,1080
45417,285.3073490981518,centralus,819
33921,303.4568422265101,eastus2,577
18,1486.4972899504714,southcentralus,1195
15854,4158.479580160163,centralus,1399
15495,71.97647690801338,southcentralus,1182
61,21.771439961130163,swedencentral,674
9,275.18524146259216,swedencentral,38
15906,28.450739363857767,swedencentral,1140
18,1428.8304804937266,eastus2,645
45417,338.21339113067296,centralus,781
375,29.594320148886908,centralus,678
24204,144.46219111797322,eastus2,1010
45481,16.403193825394297,southcentralus,279
15418,53.54416165757856,centralus,379
124,61.421763255804876,swedencentral,384
31332,255.08093497776153,southcentralus,1254
45698,164.48233568195877,eastus2,431
45417,278.03292385093323,centralus,638
18,2403.8714266884886,southcentralus,438
18,1340.0800706522255,swedencentral,412
18,1301.068510078319,swedencentral,49
147,15.283201858907525,centralus,89
9,208.23881834806173,southcentralus,400
18,1733.7773642038583,southcentralus,573
16204,67.82722346794195,centralus,556
1003,19967.58079905601,southcentralus,1224
18,1706.3526708758827,swedencentral,1
45472,929.1514593265554,centralus,825
45417,286.05056018151845,eastus2,851
9,275.95716888972856,centralus,92
33255,342.7707606097294,eastus2,181
31386,4.530623096744556,southcentralus,688
24202,83.17609414077933,swedencentral,686
903,42.03986349872991,eastus2,775
96,1.0,swedencentral,491
24034,626.965133146243,swedencentral,1226
33262,644.3506387639268,eastus2,24
45417,300.7359201960332,centralus,605
15365,7.637038653804229,southcentralus,604
9310,5338.913567275039,southcentralus,963
17,20959.32053770353,southcentralus,539
903,35.24341048499946,eastus2,893
903,38.69895850814134,swedencentral,1268
1184,43.71878201866179,southcentralus,930
45417,283.9013380977077,swedencentral,915
45417,297.7236360476089,centralus,841
31387,16.28585882655881,swedencentral,623
16489,42.69951157260723,centralus,1002
375,41.32129794964379,southcentralus,84
553,21.824771054713953,centralus,222
32393,96.11268160628809,centralus,901
17,12111.710324751491,swedencentral,924
17,19236.737210196916,centralus,617
31159,21.0848135901215,centralus,1160
1181,9.971405276740189,southcentralus,1123
45417,301.8801592757213,eastus2,837
24205,24.215231176579206,southcentralus,851
18,1212.7660582235553,swedencentral,793
45417,289.54475985336524,centralus,1319
45417,273.30063003016807,centralus,281
24204,14.21140857774813,southcentralus,71
9337,251.03191110080638,swedencentral,1436
15599,38.72970085492254,swedencentral,317
493,28.909236369271724,eastus2,301
31159,17.905512283021174,swedencentral,643
18,1355.3213965223981,centralus,862
493,26.412522094960877,swedencentral,774
15711,36.764483905368685,swedencentral,236
9310,71.69027071909176,centralus,154
33426,620.7043523241165,eastus2,621
31387,15.141651078857972,centralus,240
46097,7.927770612301502,swedencentral,586
45432,284185.708280844,centralus,963
9811,9.224041561256872,swedencentral,940
9,221.65645322913775,centralus,786
15427,26.353455070847684,southcentralus,1117
15381,168.0832463003385,southcentralus,1011
18,1726.5367544160006,eastus2,758
18,1720.794412676984,centralus,994
45472,901.8572012709001,swedencentral,1384
24406,1.12414230224233,eastus2,1297
31423,15.063501566219612,eastus2,610
15381,203.95533258285198,southcentralus,900
31149,369.2236559947465,eastus2,719
18,1630.7734944846989,swedencentral,723
46006,43.79091376574667,southcentralus,1392
18,1471.3357207232054,centralus,1197
21733,374.91436455199573,southcentralus,69
15605,1742.988756709498,centralus,318
396,0.0,southcentralus,1186
18,1268.1060380178242,southcentralus,463
15577,388.90335962767944,swedencentral,1188
189,74.57109726552596,southcentralus,1413
903,32.11331000061601,southcentralus,951
2849,27.154072930774525,eastus2,1387
15381,206.14709185502053,southcentralus,1046
24376,4.938966759903021,eastus2,516
15381,363.6386637110876,southcentralus,794
41,31.886009098449417,centralus,690
17434,7109.454704121403,eastus2,975
9811,8.07590712691828,centralus,361
18,1247.2452237887849,eastus2,1191
31535,1142.979842629339,southcentralus,1281
24204,26.532617353291464,eastus2,1305
31386,2.7771297419324883,centralus,636
15374,1043.816954672097,southcentralus,207
31386,3.1824569910461475,swedencentral,279
45417,276.1751881379829,centralus,172
189,117.32405519443022,swedencentral,882
18,1894.012661460288,swedencentral,235
1741,327.37495524908013,southcentralus,873
31192,32.547031720412576,eastus2,396
18,2108.601053084681,centralus,175
9450,3.1529799928656814,centralus,305
45416,270.11155652793525,southcentralus,953
32425,19.88302041735883,swedencentral,1214
43,44.74938115915101,centralus,12
33426,370.89711125525605,centralus,7
15381,178.1721643331137,swedencentral,1082
9521,64.01049937298484,eastus2,1343
15414,144.70757223886474,swedencentral,519
9,375.27726841855383,swedencentral,357
16304,338.7775871763513,centralus,1402
45417,320.74567872781404,swedencentral,874
9528,85.46431504834514,centralus,1386
9,136.25773978966183,southcentralus,942
15906,17.985470577176187,swedencentral,1274
32251,100.66805386798374,eastus2,745
15365,13.244374621510673,southcentralus,738
3641,707.8418851162556,centralus,843
15906,4.062680950518785,centralus,1143
9,239.00243441016326,swedencentral,1402
31387,15.994766858515108,centralus,722
189,76.81346179456186,centralus,284
32821,38.250708898789,eastus2,979
9310,108.93285700710999,centralus,1034
27333,419.44115047469296,swedencentral,743
3395,4740.880714172695,eastus2,429
17,7018.790082979701,centralus,628
9544,1.0,eastus2,179
15379,29.263074040897877,swedencentral,931
15365,19.95645230016011,centralus,953
45667,1.8970976440939744,southcentralus,511
1184,64.99151499226421,eastus2,1123
45417,296.5747426175136,eastus2,285
18,1562.6062609749997,southcentralus,489
15365,7.72862185039295,eastus2,766
87,0.725690575700999,centralus,703
18,2082.087867422376,swedencentral,175
24033,71.29672127886224,eastus2,1062
45417,321.5352549280518,eastus2,1189
24204,87.70308511731865,southcentralus,812
15365,6.1690540282047,swedencentral,754
18,1565.6751742173315,centralus,58
61,18.72477721202565,southcentralus,18
31387,39.26055106474638,centralus,686
31213,4286.672858471258,swedencentral,1185
15605,1417.7109597571236,southcentralus,486
87,1.7865393725930203,centralus,914
16204,50.31215778062191,swedencentral,970
18,1656.5580357394788,eastus2,131
12384,1.0,centralus,1100
31149,258.43803021344564,southcentralus,966
18,2258.4134668315064,centralus,1266
31386,4.0,eastus2,689
15392,98.59006774820267,eastus2,208
31800,137.5582784930738,swedencentral,741
31441,145.20521306149521,swedencentral,969
31714,24.0658160430212,southcentralus,535
18,1477.7389558194081,centralus,1017
31164,32.49857800892977,southcentralus,32
124,63.24034023431868,southcentralus,1324
9779,396.856972625586,eastus2,317
18,1669.1974535149604,centralus,878
17835,5.451991369311748,centralus,302
45417,301.388492915613,swedencentral,1370
18,1650.6243364159102,centralus,1295
9,268.2369208373633,southcentralus,1240
18031,0.8931386659364913,centralus,204
45417,293.2675537599056,centralus,1061
31386,3.966246737566857,centralus,172
18,1348.9806546938946,centralus,1215
31800,163.99698496246216,swedencentral,688
18,1213.941011320873,centralus,1002
24376,10.078316276061596,southcentralus,186
45417,265.6267081349395,eastus2,473
17486,33.244088402625266,swedencentral,201
31386,11.464081018469066,centralus,462
33434,1.0,swedencentral,667
189,81.36137026822814,centralus,769
46721,684.7774013452987,centralus,821
15361,1186.7610944331975,eastus2,1426
61,20.835714209124813,swedencentral,298
18,1511.3041440676016,centralus,1202
9528,505.6307581459953,centralus,661
15528,16.0661244030277,centralus,942
9528,182.39532842184096,eastus2,1291
15577,292.0034802801402,southcentralus,1229
903,475.8540062674215,centralus,935
903,52.77870605454279,eastus2,838
45667,2.0,centralus,111
45417,308.9235477592694,southcentralus,768
375,32.45116579667916,eastus2,521
33426,214.83873552782845,swedencentral,622
375,28.01674451920063,centralus,1060
45417,288.4470688450345,southcentralus,1414
9,273.45969849404787,eastus2,719
31800,141.668689247184,eastus2,764
31387,16.550068032767914,southcentralus,1023
15397,384.0867480265384,centralus,299
189,72.55134847127502,swedencentral,445
9344,4.466856514313011,eastus2,521
15793,56.15001095893311,eastus2,1088
32743,17.906451036789086,eastus2,712
15381,341.8035763350595,centralus,859
9,415.8197033994145,southcentralus,1332
45416,248.11626915508126,southcentralus,1047
18,7416.006433906609,centralus,1432
903,27.73209637259816,centralus,161
281,0.6104350319113069,centralus,718
32879,136.83672595969682,southcentralus,380
15829,48.088326665572424,swedencentral,517
15605,3078.1621535460786,southcentralus,1114
31800,194.5773352548946,southcentralus,1086
31387,16.830425126748107,eastus2,1261
24376,4.658280764780364,centralus,228
9,268.5825965651566,swedencentral,634
61,9.569569613347882,swedencentral,917
9,226.11349155023575,centralus,748
9310,3200.997874978315,eastus2,1220
45786,44.022816782213944,centralus,1223
31890,25.62778849535417,eastus2,979
18,1582.9840831109116,centralus,53
18,1761.72140401122,southcentralus,309
31342,601.9143576680087,swedencentral,348
61,14.293789250057177,centralus,298
9,265.84644196873876,centralus,701
31331,238.53469520136886,swedencentral,1310
15527,15.873334782201235,eastus2,257
24236,25.664738027154183,eastus2,876
24027,7714.28820011281,centralus,1269
26779,2188.819149669137,eastus2,959
9,276.2312756585036,centralus,287
45416,268.0520265522812,centralus,840
45417,343.1111337588906,eastus2,194
24202,47.62130373529036,centralus,884
45417,279.3784201330869,eastus2,1117
33426,206.66905111630768,centralus,552
396,0.0,eastus2,473
45417,283.15215096643414,southcentralus,110
25489,262.9275022942013,swedencentral,1103
32425,29.511067689750206,eastus2,540
45416,281.8543306884859,southcentralus,750
33426,242.37772115202162,southcentralus,491
17066,8.030981786810877,swedencentral,257
45417,285.33240396494665,southcentralus,864
87,1.0,centralus,93
18,2384.50959143645,eastus2,867
17,24695.032814106464,southcentralus,391
61,21.136481135206157,eastus2,957
28694,105.17404590959389,swedencentral,414
32393,91.27708731367446,swedencentral,620
45417,301.926802319626,centralus,928
18,1481.0606879005181,swedencentral,1141
31256,50.20842377925415,eastus2,318
460,2.82800956202051,eastus2,88
15365,15.686017874674462,centralus,874
9,233.81168475164182,eastus2,769
31209,43.28357231574155,swedencentral,1228
18,2167.4478276960335,centralus,792
33426,263.5644941867943,southcentralus,126
17665,36.969414194111756,centralus,160
29,63.87248585736247,eastus2,857
45417,296.5489179729648,eastus2,27
18,1714.5488370590951,swedencentral,257
16064,10.525917586719153,centralus,1352
45417,271.27009348726693,centralus,900
45481,19.80767318706109,swedencentral,260
9,215.27027043583422,southcentralus,387
16204,68.52128193728387,southcentralus,784
61,247.53416549703516,centralus,1004
40600,147.5260189118883,swedencentral,692
24323,406.6908674596729,southcentralus,672
18,2405.4394367895734,swedencentral,736
33122,138.90806003173822,centralus,1268
9267,7.491809829551128,southcentralus,834
45417,271.0198774373781,eastus2,199
189,71.65017276151802,swedencentral,843
18,1500.9735999834847,swedencentral,1081
17,5265.323768708324,southcentralus,604
460,2.0,swedencentral,1273
45417,296.1296683992638,eastus2,1017
18,2177.5838173451316,eastus2,799
45417,295.0003421164309,swedencentral,110
16204,67.35735273119772,centralus,855
31544,44.94642492800128,eastus2,1421
31386,5.434506377568068,swedencentral,58
817,17.592069300674144,eastus2,938
9,371.5638015528684,centralus,1148
