func_id,runtime,location,arrival_time
31800,122.42706916442617,southcenralus,1339
18,1122.756126506495,swedencentral,693
9,305.54213415903956,eastus2,1355
31878,164.59308027174518,centralus,312
9,249.14152298664922,southcenralus,474
33426,161.47120745904763,eastus2,188
45451,715.5185481834313,swedencentral,799
31386,4.141403395832531,southcenralus,710
31149,216.53601977754886,southcenralus,876
61,121.8124852855665,swedencentral,368
45417,327.3669814074189,eastus2,66
87,0.1351150399165946,centralus,1345
493,33.004800747665854,swedencentral,1066
9358,64.70528384815827,eastus2,436
45417,299.20412646575807,centralus,1162
31387,16.217856739489825,centralus,326
45417,307.11953652882306,eastus2,818
18,1105.9596338035033,swedencentral,1372
9,254.30977673202838,southcenralus,221
216,307.000399710178,southcenralus,1247
61,17.88076696627571,southcenralus,221
31714,4.9246140823549975,centralus,335
17,47926.53741898673,southcenralus,164
189,81.7797911831354,centralus,1281
45417,278.8675954177846,swedencentral,1085
903,201.89128967567322,eastus2,956
45417,347.4048268617646,centralus,1099
649,56.09806186007268,centralus,1142
922,70.99708813095403,swedencentral,1048
9,270.7435234990522,southcenralus,584
9295,1012.9032169108231,eastus2,357
31342,602.6008559803236,centralus,819
31386,4.506685722587689,eastus2,332
23986,10.874260809941712,centralus,460
18,1768.7526368926963,southcenralus,842
15495,76.54043107324131,eastus2,1225
33122,156.0583567954366,centralus,869
15495,172.78546298733116,centralus,841
9,394.8554521011475,centralus,1103
15381,291.11468868649166,eastus2,89
18,264715.8476305988,centralus,508
15495,77.04426317515063,southcenralus,781
45594,15.31028043715233,centralus,1038
33288,47.61686296002221,swedencentral,304
2248,11.700985723715805,centralus,1241
18,1047.1855997216237,eastus2,228
16251,412.6885683417665,southcenralus,9
45417,17948.37065131734,swedencentral,1323
19072,3.1766782544013306,swedencentral,530
189,109.9167471797148,eastus2,1229
18,1756.8225586247343,southcenralus,1176
15381,198.87351221532992,swedencentral,1228
25256,94.98537872313216,eastus2,1166
45417,274.0864017241817,eastus2,1034
53288,71.78388098605716,centralus,770
45417,360.73726949033016,swedencentral,1002
32300,20.56495478265475,centralus,855
10495,2.1981331457821267,southcenralus,1311
201,25.23110856578579,southcenralus,809
4574,1275.151680205346,centralus,606
24237,422.98824881298094,southcenralus,642
31800,144.9242690361818,centralus,1233
45417,274.45430770898963,swedencentral,805
15381,187.290044466736,centralus,501
45417,283.5451360066529,southcenralus,1206
31800,68.3758540249942,swedencentral,1393
49777,295.686489800793,southcenralus,1269
16662,10.554145208918133,eastus2,772
33426,207.12499609279968,centralus,313
45417,270.66778118958393,swedencentral,1089
903,36.0046446496832,eastus2,1139
26774,25774.304342122472,eastus2,821
49777,47.99444899088747,southcenralus,1325
31800,105.29760392908125,swedencentral,806
18916,274.73220657292217,centralus,1200
31387,17.88431073310134,centralus,1187
1698,34.90305999737592,southcenralus,590
18,1506.352554647172,eastus2,920
18,1683.4691868282964,centralus,672
10098,81.64080897700178,eastus2,610
43,21.470188384134616,southcenralus,180
38274,34.66491836396454,centralus,534
31261,5.0,swedencentral,936
33921,285.3955581789719,swedencentral,564
33426,444.0840555316341,southcenralus,304
45416,378.06542411633404,centralus,810
9,239.3377682073924,centralus,222
15513,25.201723776003725,southcenralus,1233
31159,21.554524529768152,southcenralus,1043
18,1797.5115064602837,swedencentral,1043
31386,4.64213697194867,eastus2,192
460,1.0,southcenralus,1290
45473,1125.5456119302876,eastus2,1047
1180,123.36032617206129,eastus2,861
45417,262.06712597644685,southcenralus,896
18,1757.3601805740768,swedencentral,344
67367,5522.022087456129,centralus,786
18,1473.8312973984407,swedencentral,1431
189,86.95951572936328,southcenralus,420
9,273.13625048602927,eastus2,1282
375,27.371184665656052,eastus2,794
24424,14.161405158762806,swedencentral,1244
35882,1522.037302698253,centralus,726
593,1006.554848368628,southcenralus,479
33921,1277.6581302384154,eastus2,539
9,385.76162793592914,swedencentral,1008
45417,280.7709710988452,swedencentral,302
189,83.73686777651211,centralus,705
24205,23.939986722756682,centralus,631
31387,20.294749821987953,centralus,211
32394,391.62399874008395,centralus,1021
18,1867.7948874244985,swedencentral,758
15424,52.60599521216592,centralus,270
15414,1760.334347628177,swedencentral,540
31149,155.77089347113716,centralus,94
45417,267.5905734236127,swedencentral,438
9295,2304.0113997632247,swedencentral,377
31387,17.33249650830563,swedencentral,977
15836,58.92316606789479,southcenralus,292
31149,1440.6995602601332,swedencentral,964
45472,1914.9346161304873,eastus2,714
39619,32.77727893292178,eastus2,818
18,1882.07218662346,swedencentral,14
31297,1.0,southcenralus,609
17530,0.10426970317214002,swedencentral,5
16916,12.764619252731734,centralus,207
31342,474.8466005008141,swedencentral,1076
51261,2.0,eastus2,164
18,1711.5805170712285,eastus2,688
964,67.35518371077372,swedencentral,799
18,2433.371981559136,eastus2,1101
21411,41.83680938188326,southcenralus,1337
45417,276.2713871796395,centralus,1305
9,334.63993761786196,eastus2,530
35919,543.9083232148233,centralus,1308
17434,369.59174736097987,southcenralus,871
45417,276.65397855735665,eastus2,1070
493,26.50248619350549,centralus,1320
9358,34.179919962394436,southcenralus,646
49777,357.2901557888462,southcenralus,979
18,1437.246731180416,swedencentral,1093
56678,17.020300930396335,swedencentral,1030
16660,9.43485613840105,eastus2,347
15510,0.0,swedencentral,1250
31800,38.78308749103053,centralus,130
23970,29.216449801578314,southcenralus,509
9,217.67015235112063,southcenralus,178
49777,54.741046505738616,eastus2,76
9,221.82645094997417,eastus2,1305
903,156.08997698673684,eastus2,515
24376,4.187280045821076,centralus,134
45667,1.0055634270710523,centralus,809
49777,50.56255351679558,southcenralus,441
17434,339.5110238987109,eastus2,1216
189,81.2391739130651,centralus,53
12533,324.27838953707527,eastus2,691
31714,3.194015010382306,centralus,345
45417,272.1594931922583,southcenralus,1062
45667,2.0,centralus,728
109,21.086543272621295,eastus2,905
2849,37.99842251647418,centralus,1211
15381,306.1877519670468,centralus,13
9,258.1775223939589,southcenralus,285
366,981.3812188590889,centralus,401
31627,1298.8290559613845,southcenralus,767
18,1761.9638952906955,eastus2,469
31308,69.77433992126392,eastus2,846
903,44.560907566067556,southcenralus,1205
9812,1.0,eastus2,1423
460,18.58959499226676,southcenralus,1408
304,9.445285594289524,centralus,1011
1329,49.54879888407277,swedencentral,586
9,313.3464878394427,swedencentral,1265
61,18.734142263167286,swedencentral,658
31387,17.45727143968704,eastus2,725
189,111.42900866708182,southcenralus,459
15381,196.49463912913765,southcenralus,198
18,1710.8043194773861,swedencentral,366
18,2306.8933500761764,centralus,296
24467,0.0,centralus,1017
25198,50.33301076865475,swedencentral,957
52011,45.68620248789736,southcenralus,710
18,1000.039887603168,southcenralus,1415
49777,59.39276607815388,centralus,604
15510,0.0,swedencentral,1345
18,1783.2261856788234,southcenralus,957
31387,15.599781450182636,eastus2,671
45417,386.68823834138533,eastus2,698
45417,264.6940200275716,eastus2,562
31879,70.04258246537792,southcenralus,879
189,79.77139353123283,swedencentral,584
2372,220.19292963252013,centralus,482
157,129.78922310002008,eastus2,48
15362,914.8797397901566,eastus2,623
18,1012.1340967154528,southcenralus,675
1843,16.02299566662793,southcenralus,49
24239,0.0,swedencentral,662
396,0.0,centralus,39
9310,108.87646852068573,centralus,827
45417,347.8246213180421,southcenralus,461
51263,10.706001651566812,eastus2,829
18,1218.3109027078995,swedencentral,1294
45417,279.4642156466377,centralus,1101
17520,3867.9031964444694,eastus2,1109
61,16.106867213338383,eastus2,174
18,1678.9840603403227,centralus,783
18,1716.2467913576243,centralus,1320
189,87.90414112845934,swedencentral,724
553,20.534729276566956,centralus,1290
124,76.27624382641935,centralus,406
2118,2.454403669300653,southcenralus,1432
33122,188.17077643744548,southcenralus,217
15511,19.49689550416133,eastus2,1006
33131,306.87173701344494,swedencentral,199
9,260.6455868008164,centralus,1392
24204,18.673544784801912,centralus,129
18,1873.5667609578109,centralus,745
45519,126.51825253128746,southcenralus,48
18,1441.3567216401404,centralus,1415
31627,2745.729668624966,eastus2,498
