nuclear,geothermal,biomass,coal,wind,solar,hydro,gas,oil,unknown,hydro discharge,battery discharge,datetime
10,0,95,303,1357,10,54,1778,51,3,0,0,2025-04-21T11:00:00.000Z
28,0,88,261,1420,32,52,1564,44,4,0,0,2025-04-21T12:00:00.000Z
59,0,90,236,1414,69,58,1467,40,5,0,0,2025-04-21T13:00:00.000Z
41,0,84,233,1513,46,52,1426,39,3,0,0,2025-04-21T14:00:00.000Z
39,0,85,241,1575,39,53,1473,40,4,1,0,2025-04-21T15:00:00.000Z
68,0,102,268,1421,54,68,1717,45,6,1,0,2025-04-21T16:00:00.000Z
85,0,106,265,1266,48,75,1773,44,12,1,0,2025-04-21T17:00:00.000Z
86,0,117,298,919,29,81,1984,50,19,2,0,2025-04-21T18:00:00.000Z
91,0,130,336,678,8,91,2221,56,15,3,0,2025-04-21T19:00:00.000Z
96,0,136,352,593,0,94,2316,59,10,3,0,2025-04-21T20:00:00.000Z
107,0,129,316,596,2,91,2096,53,7,3,0,2025-04-21T21:00:00.000Z
98,0,118,291,605,2,81,1887,49,5,3,0,2025-04-21T22:00:00.000Z
126,0,121,275,663,2,86,1827,46,7,3,0,2025-04-21T23:00:00.000Z
132,0,118,259,754,1,84,1724,43,4,2,0,2025-04-22T00:00:00.000Z
111,0,113,265,827,0,78,1715,44,4,1,0,2025-04-22T01:00:00.000Z
88,0,103,256,872,0,70,1641,43,3,1,0,2025-04-22T02:00:00.000Z
32,0,85,251,1008,0,52,1514,42,2,0,0,2025-04-22T03:00:00.000Z
0,0,77,256,1177,0,43,1486,43,2,0,0,2025-04-22T04:00:00.000Z
0,0,76,251,1364,0,42,1461,42,2,0,0,2025-04-22T05:00:00.000Z
0,0,81,270,1658,0,45,1573,45,2,0,0,2025-04-22T06:00:00.000Z
0,0,81,270,2021,0,45,1573,45,2,0,0,2025-04-22T07:00:00.000Z
0,0,77,254,2181,0,43,1479,43,2,0,0,2025-04-22T08:00:00.000Z
0,0,75,250,2181,0,42,1453,42,1,0,0,2025-04-22T09:00:00.000Z
0,0,75,250,2181,0,42,1453,42,1,0,0,2025-04-22T10:00:00.000Z
